source_id,priority,channels,n_channels,labels
6162918533754430464,3,ossuary,1,rejected
6163003505387645824,3,baffle,1,
6163132315750743296,3,baffle,1,
6163150285896909696,3,baffle,1,
6163169050607087872,3,baffle,1,
6163390292962579456,3,ossuary,1,rejected
6163563362963106176,3,baffle,1,
6163709391852632064,3,baffle,1,
6163722031941428096,3,baffle,1,
6163757181953899136,3,baffle,1,
6163770582249803520,3,baffle,1,
6163770620907280768,3,baffle,1,
6163811715154073472,3,baffle,1,
6163833666729438208,3,baffle,1,
6163848239556302976,3,baffle,1,
6163888951549704064,3,ossuary,1,rejected
6163976195221132672,3,ossuary,1,rejected
6164039073540402432,3,baffle,1,
6164183728040631808,3,ossuary,1,rejected
6164202385378628864,3,baffle,1,
6164213002537861120,3,ossuary,1,rejected
6164361608406379392,3,baffle,1,
6164444307999807488,3,baffle,1,
6164531895269461888,3,ossuary,1,rejected
6164588073441661056,3,baffle,1,
6164631607230276480,3,baffle,1,
6164667994193076864,3,baffle,1,
6164710737707847040,3,baffle,1,
6164732689285557632,3,baffle,1,
6164759524241904896,3,baffle,1,
6164768633867103616,3,baffle,1,
6164806532658341504,3,ossuary,1,rejected
6164870510491013248,3,baffle,1,
6164920366471554432,3,baffle,1,
6164937683779539072,3,ossuary,1,rejected
6165108932715697792,3,baffle,1,
6165108932715697920,3,baffle,1,
6165133912245508608,3,baffle,1,
6165169440214854784,3,ossuary,1,rejected
6165208541597238144,3,baffle,1,
6165276711318253312,3,baffle,1,
6165341307626319360,3,baffle,1,
6165371544195935872,3,ossuary,1,rejected
6165437957274401792,3,baffle,1,
6165494307244483328,3,baffle,1,
6165577221590171392,3,ossuary,1,rejected
6165652980516700800,3,baffle,1,
6165708540213609216,3,baffle,1,
6165773450056186752,3,baffle,1,
6165851408006849920,3,ossuary,1,rejected
6165922914917763712,3,ossuary,1,rejected
6165952356916658816,3,baffle,1,
6165995585764261504,3,baffle,1,
6165995585764809216,3,baffle,1,
6166041589158970624,3,baffle,1,
6166061968778748160,3,ossuary,1,rejected
6166113508386569472,3,baffle,1,
6166176970823324416,3,baffle,1,
6166183842771027328,3,baffle,1,
6166220573331099776,3,ossuary,1,rejected
6166267955410400384,3,baffle,1,
6166314989595403392,3,baffle,1,
6166324339741335552,3,baffle,1,
6166376978860425600,3,baffle,1,
6166406214702210560,3,baffle,1,
6166680611571376640,3,baffle,1,
6166725386607316864,3,ossuary,1,rejected
6166729058802488448,3,baffle,1,
6166770019907371008,3,ossuary,1,rejected
6166824102135590656,3,baffle,1,
6166936973876213120,3,baffle,1,
6166984699552826624,3,baffle,1,
6166993289487461760,3,baffle,1,
6167044141900353792,3,baffle,1,
6167051701042685568,3,baffle,1,
6167053693907689472,3,ossuary,1,rejected
6167058779148973952,3,baffle,1,
6167234082533995008,3,baffle,1,
6167242599453775104,3,baffle,1,
6167289637934319360,3,baffle,1,
6167414501224430720,3,baffle,1,
6167628459317778816,3,baffle,1,
6167708762319201152,3,baffle,1,
6167784525542434944,3,ossuary,1,rejected
6167817545251048704,3,ossuary,1,rejected
6167834072284990720,3,ossuary,1,rejected
6167940724913037056,3,baffle,1,
6167988244431173888,3,ossuary,1,rejected
6168120220185966080,3,baffle,1,
6168234702538737408,3,baffle,1,
6168241406983470208,3,ossuary,1,rejected
6168317926120552192,3,ossuary,1,rejected
6168320743619115264,3,baffle,1,
6168345310832104832,3,baffle,1,
6168406849123418624,3,ossuary,1,rejected
6168542570090283008,3,baffle,1,
6168560815111120640,3,baffle,1,
6168605031797924352,3,baffle,1,
6168619364105175680,3,ossuary,1,rejected
6168651348725208832,3,baffle,1,
6168653242807223296,3,ossuary,1,rejected
6168664066125063040,3,baffle,1,
6168706328602146432,3,baffle,1,
6168817718579376768,3,baffle,1,
6168817722874898304,3,baffle,1,
6169140463897309184,3,ossuary,1,rejected
6169411802751479424,3,ossuary,1,rejected
6169461143335658112,3,ossuary,1,rejected
6169466228577098624,3,ossuary,1,rejected
6169479040467278080,3,baffle,1,
6169486565246826496,3,baffle,1,
6169802026299771008,3,baffle,1,
6169879537573263488,3,baffle,1,
6169892594273832320,3,baffle,1,
6169950803967679360,3,ossuary,1,rejected
6170033336059142528,3,baffle,1,
6170091988132415232,3,baffle,1,
6170093392586765824,3,baffle,1,
6170149987371060736,3,baffle,1,
6170172080682707968,3,baffle,1,
6170378475334745088,3,ossuary,1,rejected
6170437711523680768,3,ossuary,1,rejected
6170509007981456896,3,baffle,1,
6170526467024031232,3,baffle,1,
6170554745088845824,3,ossuary,1,rejected
6170664073480329472,3,baffle,1,
6170706335957536640,3,baffle,1,
6170710837083260288,3,baffle,1,
6170713933756420480,3,baffle,1,
6170769665252297088,3,baffle,1,
6170835154913595264,3,baffle,1,
6170846081310492928,3,ossuary,1,rejected
6170850204478880256,3,baffle,1,
6170910746338156672,3,baffle,1,
6170991216845023488,3,baffle,1,
6171039350543329280,3,baffle,1,
6171086565119111680,3,ossuary,1,rejected
6171090065515631872,3,baffle,1,
6171190675126616832,3,baffle,1,
6171205136279406080,3,baffle,1,
6171209023226522624,3,baffle,1,
6171326808409593728,3,ossuary,1,rejected
6171329106215607808,3,ossuary,1,rejected
6171436686558033280,3,baffle,1,
6171547496712514816,3,baffle,1,
6171653500802256640,3,baffle,1,
6171681881946274304,3,baffle,1,
6171688268561745024,3,ossuary,1,rejected
6171779154365255040,3,baffle,1,
6171808497582076800,3,baffle,1,
6171823512787773824,3,ossuary,1,rejected
6171919685695191296,3,ossuary,1,rejected
6171933700173532416,3,baffle,1,
6171953530037601280,3,baffle,1,
6171960333264284800,3,baffle,1,
6171968403508145408,3,baffle,1,
6171990947792523648,3,baffle,1,
6172133673849945088,3,baffle,1,
6172183774644209408,3,baffle,1,
6172202122744529792,3,baffle,1,
6172309222049329408,3,ossuary,1,rejected
6172700579469182976,3,ossuary,1,rejected
6172716591107268480,3,baffle,1,
6172805170513158528,3,baffle,1,
6172856297804001664,3,baffle,1,
6172879765505250048,3,baffle,1,
6172902747873080320,3,baffle,1,
6172947312457418624,3,baffle,1,
6172975659240112000,3,baffle,1,
6172975663534615936,3,baffle,1,
6172996932212692224,3,baffle,1,
6173371556438561664,3,baffle,1,
6173371556440015872,3,baffle,1,
6173526209622104064,3,baffle,1,
6173608020159411584,3,ossuary,1,rejected
6173661415192715264,3,baffle,1,
6173729687993010560,3,ossuary,1,rejected
6173807439784190208,3,baffle,1,
6173946635380892672,3,baffle,1,
6173987008073741184,3,baffle,1,
6173989791212510976,3,ossuary,1,rejected
6174015904613428224,3,ossuary,1,rejected
6174039063077129856,3,baffle,1,
6174067134983511296,3,baffle,1,
6174116093315896448,3,baffle,1,
6174116097610637568,3,baffle,1,
6174185637425210112,3,ossuary,1,rejected
6174201412841025792,3,ossuary,1,rejected
6174271433692706432,3,baffle,1,
6174415229197441280,3,baffle,1,
6174420696691325312,3,ossuary,1,rejected
6174445397047944064,3,baffle,1,
6174509924636588416,3,baffle,1,
6174518720729589120,3,baffle,1,
6174557620248733568,3,ossuary,1,rejected
6174647367883601536,3,baffle,1,
6174659767454451712,3,baffle,1,
6174766213925541888,3,baffle,1,
6174766218220454272,3,baffle,1,
6174766939774964736,3,baffle,1,
6174827928310437760,3,ossuary,1,rejected
6174932515058694784,3,baffle,1,
6174932515059035392,3,baffle,1,
6174951657728025088,3,baffle,1,
6175041607226669056,3,baffle,1,
6175193825164283520,3,baffle,1,
6175205060798767744,3,baffle,1,
6175285011613228800,3,baffle,1,
6175293915082150784,3,ossuary,1,rejected
6175314973305083008,3,baffle,1,
6175325178147375104,3,baffle,1,
6175368956750456576,3,baffle,1,
6175375485100770944,3,ossuary,1,rejected
6175638715056301952,3,baffle,1,
6175718360930479744,3,baffle,1,
6175728806289047680,3,baffle,1,
6175728806290946304,3,baffle,1,
6175747051312310656,3,baffle,1,
6175799071955995904,3,baffle,1,
6175799071955996416,3,baffle,1,
6176125588253724160,3,baffle,1,
6176125592549095040,3,baffle,1,
6176137893335992320,3,baffle,1,
6176169091977971072,3,baffle,1,
6176299693343464576,3,baffle,1,
6176314605470269056,3,baffle,1,
6176384836775208704,3,ossuary,1,rejected
6176459775364280320,3,ossuary,1,rejected
6176483376208853120,3,baffle,1,
6176558898914399744,3,baffle,1,
6176567969885127936,3,baffle,1,
6176725681083287680,3,ossuary,1,rejected
6176907242237293568,3,baffle,1,
6176943560480932864,3,baffle,1,
6177055538868358912,3,ossuary,1,rejected
6177208641565757440,3,baffle,1,
6177213662384053504,3,baffle,1,
6177313202546276480,3,baffle,1,
6177372060778142464,3,ossuary,1,rejected
6177384151109686272,3,baffle,1,
6177537292464195712,3,baffle,1,
6177640753931930624,3,ossuary,1,rejected
6177720807827688064,3,baffle,1,
6177862820920970752,3,ossuary,1,rejected
6177867386470100736,3,baffle,1,
6177995415150280960,3,baffle,1,
6178265895011542528,3,baffle,1,
6178352103595261696,3,baffle,1,
6178359078622414592,3,baffle,1,
6178497342209254784,3,ossuary,1,rejected
6178521939485745920,3,baffle,1,
6178840488620884864,3,baffle,1,
6178860112326065152,3,baffle,1,
6179208520074531200,3,baffle,1,
6179237279175348608,3,baffle,1,
6179304349385120640,3,baffle,1,
6179418728657084928,3,baffle,1,
6179427941363749888,3,baffle,1,
6179444949433991552,3,ossuary,1,rejected
6179541633442931072,3,baffle,1,
6179673407334236672,3,ossuary,1,rejected
6179700276649781888,3,baffle,1,
6179703197227559424,3,ossuary,1,rejected
6179709553779172608,3,ossuary,1,rejected
6179712852313749376,3,baffle,1,
6179732403004915584,3,ossuary,1,rejected
6179818263694818176,3,baffle,1,
6179987588485497088,3,baffle,1,
6180144891664187008,3,baffle,1,
6180165851104651008,3,ossuary,1,rejected
6180199283130217344,3,ossuary,1,rejected
6180336649069040000,3,baffle,1,
6180521027720091776,3,baffle,1,
6180695673973903872,3,baffle,1,
6180749584404271360,3,baffle,1,
6180753918026925824,3,ossuary,1,rejected
6180903344232690176,3,baffle,1,
6180949356218624128,3,baffle,1,
6181001960977926656,3,baffle,1,
6181176435435820032,3,baffle,1,
6181176439729380736,3,baffle,1,
6181183930152360832,3,ossuary,1,rejected
6181237252171405312,3,baffle,1,
6181413208391079680,3,baffle,1,
6181440975355188864,3,ossuary,1,rejected
6181542302223614208,3,ossuary,1,rejected
6181866451995376768,3,baffle,1,
6181866451995377024,3,baffle,1,
6181966778135881344,3,baffle,1,
6182004165826632576,3,baffle,1,
6182016672771447296,3,baffle,1,
6182079894689987840,3,baffle,1,
6182083536821228288,3,baffle,1,
6182167546382635392,3,ossuary,1,rejected
6182173318818690816,3,baffle,1,
6182269732244280704,3,ossuary,1,rejected
6182336080899239808,3,baffle,1,
6182366970304146688,3,baffle,1,
6182462627815471232,3,baffle,1,
6182474516285142016,3,ossuary,1,rejected
6182501351240856704,3,baffle,1,
6182541208537200000,3,baffle,1,
6182585150350602368,3,baffle,1,
6182621644685112064,3,baffle,1,
6182895212625492608,3,baffle,1,
6182921119868216704,3,baffle,1,
6182921154229561344,3,baffle,1,
6183050381203983360,3,baffle,1,
6183053473581638784,3,baffle,1,
6183134184606735744,3,baffle,1,
6183136319205866880,3,ossuary,1,rejected
6183163394679371904,3,baffle,1,
6183176520099459840,3,baffle,1,
6183285195657025536,3,baffle,1,
6183296710464429056,3,baffle,1,
6183361306772549632,3,baffle,1,
6183429270335090688,3,ossuary,1,rejected
6183433973327996672,3,baffle,1,
6183480736926928768,3,baffle,1,
6183557634021564672,3,baffle,1,
6183584198395475712,3,baffle,1,
6183607593081009280,3,baffle,1,
6183712978695036800,3,baffle,1,
6183736549475555456,3,baffle,1,
6184151473380547200,3,baffle,1,
6184157761212663168,3,baffle,1,
6184248612655234688,3,baffle,1,
6184282010322053632,3,ossuary,1,rejected
6184287641023990400,3,baffle,1,
6184496445153916544,3,baffle,1,
6184580248555111424,3,baffle,1,
6184611485853354752,3,baffle,1,
6184630005752356096,3,baffle,1,
6184783555127321856,3,baffle,1,
6184997959895385728,3,baffle,1,
6185113859587690496,3,ossuary,1,rejected
6185121586233285632,3,baffle,1,
6185207799112346112,3,baffle,1,
6185224429225724416,3,baffle,1,
6185396571514932608,3,baffle,1,
6185409834373964032,3,ossuary,1,rejected
6185490030003278208,3,baffle,1,
6185637948677098496,3,ossuary,1,rejected
6185671621220888576,3,ossuary,1,rejected
6185903270280926592,3,baffle,1,
6185917602587464320,3,ossuary,1,rejected
6185930689352066688,3,baffle,1,
6186036521642033920,3,baffle,1,
6186066998729866112,3,baffle,1,
6186242881934607616,3,baffle,1,
6186319577166777344,3,baffle,1,
6186326582257523712,3,baffle,1,
6186461959626623232,3,baffle,1,
6186578610938449664,3,baffle,1,
6186876475510211328,3,baffle,1,
6186922212617819264,3,baffle,1,
6187302536267296640,3,baffle,1,
6187368541324260736,3,ossuary,1,rejected
6187656926903450880,3,baffle,1,
6187694477801429120,3,baffle,1,
6187705541637182976,3,baffle,1,
6187853327167866624,3,baffle,1,
6187967435859303936,3,ossuary,1,rejected
6187982347985766784,3,baffle,1,
6187996160599807488,3,baffle,1,
6188115285813798784,3,ossuary,1,rejected
6188152561833382144,3,baffle,1,
6188190190043364992,3,baffle,1,
6188198573819677440,3,baffle,1,
6188428985928560000,3,ossuary,1,rejected
6188568937439224064,3,ossuary,1,rejected
6188578901763373952,3,baffle,1,
6188661296415975168,3,ossuary,1,rejected
6188800453356186496,3,baffle,1,
6188800590795138816,3,ossuary,1,rejected
6188903463851923072,3,baffle,1,
6188918753935531648,3,baffle,1,
6188951700628951680,3,baffle,1,
6188994207920947328,3,baffle,1,
6189254689097655552,3,baffle,1,
6189287670150201856,3,baffle,1,
6189304579437652864,3,baffle,1,
6189364876482246784,3,baffle,1,
6189481119773237632,3,baffle,1,
6189631271829847296,3,ossuary,1,rejected
6189656693740422528,3,baffle,1,
6189742902326816256,3,baffle,1,
6189873572409515648,3,baffle,1,
6189961503275372800,3,baffle,1,
6190007815906663040,3,ossuary,1,rejected
6190089768178661376,3,ossuary,1,rejected
6190218441102748800,3,baffle,1,
6190573244057180800,3,ossuary,1,rejected
6190591729595509888,3,baffle,1,
6190635637046778880,3,baffle,1,
6190968862084768512,3,baffle,1,
6191017996510643328,3,baffle,1,
6191369530993829504,3,ossuary,1,rejected
6191419249535157760,3,baffle,1,
6191541668987134336,3,baffle,1,
6191618875320373248,3,baffle,1,
6191639770335269248,3,baffle,1,
6191675470104203392,3,ossuary,1,rejected
6191696601343316864,3,baffle,1,
6191704057406574208,3,baffle,1,
6191724673249699200,3,baffle,1,
6192038549459611904,3,baffle,1,
6192162107078953856,3,baffle,1,
6192518585068296704,3,baffle,1,
6192664137216045952,3,ossuary,1,rejected
6192667744988578432,3,baffle,1,
6192859437968916480,3,baffle,1,
6192896683925400192,3,baffle,1,
6193239628474050816,3,baffle,1,
6193279279612173952,3,baffle,1,
6193335973180531968,3,ossuary,1,rejected
6193365140302226432,3,baffle,1,
6193472381341650688,3,baffle,1,
6193546594081843840,3,baffle,1,
6193546598376515200,3,baffle,1,
6193638132719624320,3,baffle,1,
6193959946029136000,3,ossuary,1,rejected
6193991144671705344,3,baffle,1,
6194413803813321472,3,baffle,1,
6194413803813626752,3,baffle,1,
6194443284468517120,3,ossuary,1,rejected
6194554781819671936,3,baffle,1,
6194638379063023744,3,baffle,1,
6194761971042193664,3,baffle,1,
6194936896470083840,3,baffle,1,
6194959883135216256,3,baffle,1,
6195071827162625920,3,baffle,1,
6195148857400905472,3,baffle,1,
6195195212982978304,3,ossuary,1,rejected
6195499567250321408,3,baffle,1,
6195670060271603072,3,baffle,1,
6195723287802144512,3,baffle,1,
6195900098720351872,3,baffle,1,
6195939681139921792,3,baffle,1,
6196084683530370304,3,baffle,1,
6196183291683901440,3,baffle,1,
6196395467363658496,3,baffle,1,
6196620283131796864,3,ossuary,1,rejected
6196781219850586368,3,baffle,1,
6196863343921157120,3,ossuary,1,rejected
6196894576923262208,3,ossuary,1,rejected
6196976383165302656,3,baffle,1,
6196990852916102912,3,baffle,1,
6197028060211929088,3,baffle,1,
6197109320992184192,3,baffle,1,
6197127364150605696,3,baffle,1,
6197147735185001216,3,baffle,1,
6197147739481080960,3,baffle,1,
6197150419540830848,3,baffle,1,
6197162651608470400,3,baffle,1,
6197219787553178624,3,baffle,1,
6197258717142053632,3,baffle,1,
6197322694967431552,3,baffle,1,
6197448623408681728,3,baffle,1,
6197475703180052736,3,baffle,1,
6197574315634545792,3,baffle,1,
6197592113977101696,3,baffle,1,
6197605441254501760,3,baffle,1,
6197675466401256960,3,baffle,1,
6197684674812673152,3,baffle,1,
6197693028529532032,3,baffle,1,
6197712609279953536,3,baffle,1,
6197723333819060992,3,baffle,1,
6197777519126657536,3,baffle,1,
6197890597023337344,3,baffle,1,
6197895991502285184,3,baffle,1,
6197904370978727936,3,baffle,1,
6197925678317145600,3,baffle,1,
6197938387119245568,3,baffle,1,
6197958801103686400,3,baffle,1,
6197988036946932736,3,baffle,1,
6198011165345047296,3,baffle,1,
6198014841837104000,3,baffle,1,
6198017590616136704,3,baffle,1,
6198068339949965824,3,baffle,1,
6198104001062686464,3,baffle,1,
6198146744578955264,3,baffle,1,
6198146748874119296,3,baffle,1,
6198271229905263104,3,baffle,1,
6198284393986394880,3,baffle,1,
6198291369012649088,3,baffle,1,
6198355033311199488,3,baffle,1,
6198417361873407360,3,baffle,1,
6198474192879816960,3,baffle,1,
6198508625636092032,3,baffle,1,
6198516012979894784,3,baffle,1,
6198599507144514432,3,baffle,1,
6198645343036343296,3,baffle,1,
6198651867086807808,3,baffle,1,
6198685028534959232,3,baffle,1,
6198750037160075520,3,baffle,1,
6198795873049554176,3,baffle,1,
6198853941007671936,3,baffle,1,
6198877580508045824,3,baffle,1,
6198918399877473664,3,baffle,1,
6198921006917291136,3,baffle,1,
6198934411514374528,3,baffle,1,
6199022505591386368,3,baffle,1,
6199025808419110656,3,baffle,1,
6199033466340797696,3,baffle,1,
6199033466340798464,3,baffle,1,
6199057522457720448,3,baffle,1,
6199075320801964032,3,baffle,1,
6199113730691027200,3,baffle,1,
6199124661386624640,3,baffle,1,
6199158913747947392,3,baffle,1,
6199186264100517632,3,baffle,1,
6199219215086790016,3,baffle,1,
6199235776480676352,3,baffle,1,
6199266562806237184,3,baffle,1,
6199276909389076224,3,baffle,1,
6199316835405566336,3,baffle,1,
6199360094315727744,3,baffle,1,
6199360712791054464,3,baffle,1,
6199364522420147712,3,baffle,1,
6199372085864466944,3,baffle,1,
6199395656645838976,3,baffle,1,
6199397954446880256,3,baffle,1,
6199415752791344512,3,baffle,1,
6199463276611046272,3,ossuary,1,rejected
6199558968481215872,3,baffle,1,
6199563194727895424,3,baffle,1,
6199627168261153792,3,baffle,1,
6199650915140660992,3,baffle,1,
6199667923210395264,3,baffle,1,
6199730728515062912,3,baffle,1,
6199753753837403264,3,baffle,1,
6199792545981680128,3,baffle,1,
6199890093279370496,3,baffle,1,
6199901191474911872,3,baffle,1,
6199951008796030208,3,baffle,1,
6199953521350545792,3,baffle,1,
6199954723945263360,3,baffle,1,
6200106967646979072,3,baffle,1,
6200106971947929344,3,baffle,1,
6200131229923233664,3,baffle,1,
6200148027536808064,3,baffle,1,
6200149298847126784,3,baffle,1,
6200175343528806912,3,baffle,1,
6200181115964849920,3,baffle,1,
6200251248488424832,3,baffle,1,
6200288421426098304,3,baffle,1,
6200288799383909120,3,baffle,1,
6200314603547422336,3,baffle,1,
6200314676565312896,3,baffle,1,
